"","decision","company_name","prob"
"36768",0,"36768",0.004
"36769",0,"36769",0.093
"36770",1,"36770",0.181
"36771",0,"36771",0.028
"36772",1,"36772",0.145
"36773",1,"36773",0.119
"36774",1,"36774",0.14
"36775",1,"36775",0.282
"36776",1,"36776",0.339
"36777",0,"36777",0.032
"36778",0,"36778",0.069
"36779",0,"36779",0.07
"36780",1,"36780",0.214
"36781",0,"36781",0.068
"36782",0,"36782",0.091
"36783",0,"36783",0.077
"36784",1,"36784",0.468
"36785",0,"36785",0.005
"36786",0,"36786",0.034
"36787",0,"36787",0.009
"36788",0,"36788",0.012
"36789",0,"36789",0.017
"36790",1,"36790",0.122
"36791",0,"36791",0.037
"36792",0,"36792",0.031
"36793",1,"36793",0.376
"36794",1,"36794",0.104
"36795",0,"36795",0.018
"36796",0,"36796",0.009
"36797",0,"36797",0.077
"36798",1,"36798",0.221
"36799",0,"36799",0.028
"36800",0,"36800",0.017
"36801",1,"36801",0.193
"36802",0,"36802",0.006
"36803",0,"36803",0.045
"36804",0,"36804",0.008
"36805",0,"36805",0.016
"36806",0,"36806",0.004
"36807",0,"36807",0.049
"36808",0,"36808",0.007
"36809",0,"36809",0.014
"36810",0,"36810",0.008
"36811",1,"36811",0.312
"36812",1,"36812",0.257
"36813",0,"36813",0.09
"36814",0,"36814",0.049
"36815",0,"36815",0.053
"36816",0,"36816",0.009
"36817",0,"36817",0.092
"36818",0,"36818",0.025
"36819",1,"36819",0.263
"36820",0,"36820",0.034
"36821",0,"36821",0.012
"36822",1,"36822",0.247
"36823",1,"36823",0.418
"36824",1,"36824",0.206
"36825",0,"36825",0.022
"36826",0,"36826",0.033
"36827",0,"36827",0.007
"36828",0,"36828",0.006
"36829",0,"36829",0.009
"36830",0,"36830",0.035
"36831",1,"36831",0.433
"36832",0,"36832",0.074
"36833",0,"36833",0.012
"36834",0,"36834",0.033
"36835",1,"36835",0.464
"36836",0,"36836",0.081
"36837",0,"36837",0.028
"36838",1,"36838",0.257
"36839",1,"36839",0.172
"36840",1,"36840",0.411
"36841",1,"36841",0.415
"36842",0,"36842",0.079
"36843",1,"36843",0.378
"36844",1,"36844",0.275
"36845",0,"36845",0.055
"36846",0,"36846",0.003
"36847",1,"36847",0.239
"36848",1,"36848",0.479
"36849",0,"36849",0.002
"36850",0,"36850",0.01
"36851",0,"36851",0.042
"36852",0,"36852",0.045
"36853",1,"36853",0.496
"36854",0,"36854",0.035
"36855",0,"36855",0.029
"36856",0,"36856",0.016
"36857",0,"36857",0.017
"36858",0,"36858",0.081
"36859",1,"36859",0.116
"36860",0,"36860",0.006
"36861",0,"36861",0.016
"36862",0,"36862",0.06
"36863",1,"36863",0.33
"36864",0,"36864",0.021
"36865",1,"36865",0.449
"36866",1,"36866",0.111
"36867",0,"36867",0.028
"36868",0,"36868",0.038
"36869",0,"36869",0.031
"36870",1,"36870",0.276
"36871",1,"36871",0.126
"36872",0,"36872",0.064
"36873",1,"36873",0.136
"36874",1,"36874",0.196
"36875",1,"36875",0.347
"36876",0,"36876",0.005
"36877",0,"36877",0.003
"36878",0,"36878",0.027
"36879",0,"36879",0.011
"36880",0,"36880",0.017
"36881",1,"36881",0.367
"36882",0,"36882",0.02
"36883",0,"36883",0.013
"36884",0,"36884",0.031
"36885",0,"36885",0
"36886",0,"36886",0.08
"36887",0,"36887",0.031
"36888",1,"36888",0.46
"36889",0,"36889",0.026
"36890",0,"36890",0.012
"36891",1,"36891",0.226
"36892",0,"36892",0.045
"36893",0,"36893",0.075
"36894",0,"36894",0.022
"36895",1,"36895",0.105
"36896",0,"36896",0.069
"36897",0,"36897",0.065
"36898",1,"36898",0.176
"36899",0,"36899",0.044
"36900",0,"36900",0.012
"36901",0,"36901",0.042
"36902",0,"36902",0.005
"36903",0,"36903",0.052
"36904",1,"36904",0.749
"36905",1,"36905",0.21
"36906",0,"36906",0.022
"36907",0,"36907",0.034
"36908",0,"36908",0.037
"36909",1,"36909",0.242
"36910",0,"36910",0.068
"36911",0,"36911",0.077
"36912",1,"36912",0.191
"36913",0,"36913",0.006
"36914",0,"36914",0.019
"36915",1,"36915",0.318
"36916",0,"36916",0.003
"36917",1,"36917",0.373
"36918",0,"36918",0.016
"36919",0,"36919",0.028
"36920",0,"36920",0.014
"36921",0,"36921",0.033
"36922",0,"36922",0.001
"36923",0,"36923",0.01
"36924",1,"36924",0.12
"36925",0,"36925",0.002
"36926",0,"36926",0.002
"36927",0,"36927",0.035
"36928",0,"36928",0.012
"36929",0,"36929",0.075
"36930",0,"36930",0
"36931",0,"36931",0.022
"36932",1,"36932",0.243
"36933",0,"36933",0.026
"36934",0,"36934",0.008
"36935",0,"36935",0.085
"36936",1,"36936",0.211
"36937",0,"36937",0.073
"36938",0,"36938",0.004
"36939",0,"36939",0.009
"36940",0,"36940",0.065
"36941",0,"36941",0.026
"36942",0,"36942",0.066
"36943",1,"36943",0.111
"36944",0,"36944",0.081
"36945",0,"36945",0.046
"36946",1,"36946",0.097
"36947",0,"36947",0.042
"36948",0,"36948",0.067
"36949",0,"36949",0.05
"36950",0,"36950",0.002
"36951",0,"36951",0.05
"36952",1,"36952",0.366
"36953",0,"36953",0.033
"36954",1,"36954",0.365
"36955",0,"36955",0.033
"36956",0,"36956",0.036
"36957",0,"36957",0.043
"36958",0,"36958",0.024
"36959",0,"36959",0.081
"36960",1,"36960",0.254
"36961",0,"36961",0.005
"36962",1,"36962",0.117
"36963",1,"36963",0.305
"36964",0,"36964",0.063
"36965",0,"36965",0.002
"36966",0,"36966",0.021
"36967",0,"36967",0.021
"36968",0,"36968",0.092
"36969",1,"36969",0.129
"36970",0,"36970",0.003
"36971",0,"36971",0.047
"36972",1,"36972",0.169
"36973",0,"36973",0.002
"36974",0,"36974",0.054
"36975",0,"36975",0.003
"36976",0,"36976",0.004
"36977",0,"36977",0.037
"36978",0,"36978",0.059
"36979",0,"36979",0.065
"36980",0,"36980",0.037
"36981",1,"36981",0.234
"36982",0,"36982",0.067
"36983",0,"36983",0.029
"36984",0,"36984",0.007
"36985",0,"36985",0.011
"36986",0,"36986",0.012
"36987",0,"36987",0.057
"36988",0,"36988",0.014
"36989",0,"36989",0.087
"36990",0,"36990",0.041
"36991",0,"36991",0.06
"36992",1,"36992",0.176
"36993",0,"36993",0.035
"36994",0,"36994",0.05
"36995",0,"36995",0.002
"36996",0,"36996",0.09
"36997",0,"36997",0.031
"36998",1,"36998",0.239
"36999",1,"36999",0.263
"37000",0,"37000",0.035
"37001",0,"37001",0.003
"37002",0,"37002",0.013
"37003",0,"37003",0.086
"37004",0,"37004",0.004
"37005",0,"37005",0.091
"37006",0,"37006",0.021
"37007",0,"37007",0.032
"37008",0,"37008",0.087
"37009",0,"37009",0.072
"37010",0,"37010",0.054
"37011",0,"37011",0.032
"37012",0,"37012",0.068
"37013",0,"37013",0.016
"37014",0,"37014",0.004
"37015",0,"37015",0
"37016",0,"37016",0.059
"37017",0,"37017",0.094
"37018",1,"37018",0.55
"37019",0,"37019",0.052
"37020",0,"37020",0.017
"37021",0,"37021",0.008
"37022",0,"37022",0.095
"37023",0,"37023",0.047
"37024",0,"37024",0.036
"37025",1,"37025",0.204
"37026",0,"37026",0.015
"37027",0,"37027",0.03
"37028",1,"37028",0.168
"37029",0,"37029",0.007
"37030",1,"37030",0.121
"37031",0,"37031",0.005
"37032",0,"37032",0.033
"37033",0,"37033",0.036
"37034",0,"37034",0.032
"37035",0,"37035",0.066
"37036",0,"37036",0.07
"37037",0,"37037",0.071
"37038",1,"37038",0.23
"37039",0,"37039",0.054
"37040",1,"37040",0.114
"37041",0,"37041",0.073
"37042",0,"37042",0.024
"37043",1,"37043",0.163
"37044",0,"37044",0.02
"37045",0,"37045",0.001
"37046",0,"37046",0.014
"37047",0,"37047",0.006
"37048",0,"37048",0.03
"37049",1,"37049",0.144
"37050",0,"37050",0.064
"37051",1,"37051",0.214
"37052",1,"37052",0.102
"37053",1,"37053",0.381
"37054",1,"37054",0.097
"37055",0,"37055",0.048
"37056",0,"37056",0.012
"37057",1,"37057",0.259
"37058",0,"37058",0
"37059",0,"37059",0.013
"37060",1,"37060",0.271
"37061",0,"37061",0.057
"37062",1,"37062",0.218
"37063",1,"37063",0.125
"37064",1,"37064",0.213
"37065",0,"37065",0.028
"37066",0,"37066",0.024
"37067",1,"37067",0.167
"37068",1,"37068",0.116
"37069",1,"37069",0.159
"37070",1,"37070",0.208
"37071",1,"37071",0.269
"37072",0,"37072",0.014
"37073",0,"37073",0.038
"37074",0,"37074",0.006
"37075",0,"37075",0.087
"37076",0,"37076",0.013
"37077",0,"37077",0
"37078",1,"37078",0.166
"37079",0,"37079",0.052
"37080",0,"37080",0.042
"37081",0,"37081",0.065
"37082",0,"37082",0.024
"37083",0,"37083",0.003
"37084",0,"37084",0.005
"37085",0,"37085",0.023
"37086",0,"37086",0.042
"37087",0,"37087",0.002
"37088",0,"37088",0.061
"37089",1,"37089",0.212
"37090",0,"37090",0.007
"37091",0,"37091",0.022
"37092",0,"37092",0.026
"37093",0,"37093",0.053
"37094",0,"37094",0.027
"37095",0,"37095",0.061
"37096",0,"37096",0.003
"37097",1,"37097",0.138
"37098",0,"37098",0.087
"37099",0,"37099",0.074
"37100",0,"37100",0.014
"37101",0,"37101",0.036
"37102",0,"37102",0.022
"37103",0,"37103",0.03
"37104",0,"37104",0.045
"37105",0,"37105",0.004
"37106",0,"37106",0.013
"37107",0,"37107",0.013
"37108",0,"37108",0.007
"37109",1,"37109",0.139
"37110",0,"37110",0.003
"37111",0,"37111",0.011
"37112",0,"37112",0.064
"37113",0,"37113",0.018
"37114",0,"37114",0.004
"37115",0,"37115",0.026
"37116",0,"37116",0.018
"37117",0,"37117",0.032
"37118",0,"37118",0.02
"37119",0,"37119",0.02
"37120",0,"37120",0.031
"37121",1,"37121",0.201
"37122",0,"37122",0.075
"37123",1,"37123",0.666
"37124",0,"37124",0.014
"37125",1,"37125",0.151
"37126",0,"37126",0.008
"37127",0,"37127",0.026
"37128",0,"37128",0.033
"37129",1,"37129",0.628
"37130",0,"37130",0.049
"37131",0,"37131",0.062
"37132",0,"37132",0.008
"37133",0,"37133",0.032
"37134",0,"37134",0.048
"37135",0,"37135",0.008
"37136",1,"37136",0.15
"37137",0,"37137",0.014
"37138",1,"37138",0.135
"37139",0,"37139",0.069
"37140",1,"37140",0.144
"37141",1,"37141",0.2
"37142",1,"37142",0.211
"37143",0,"37143",0.018
"37144",1,"37144",0.198
"37145",0,"37145",0.018
"37146",1,"37146",0.291
"37147",0,"37147",0.046
"37148",0,"37148",0.009
"37149",1,"37149",0.147
"37150",0,"37150",0.038
"37151",0,"37151",0.047
"37152",0,"37152",0.045
"37153",0,"37153",0.074
"37154",0,"37154",0.016
"37155",0,"37155",0.058
"37156",0,"37156",0.009
"37157",0,"37157",0.07
"37158",1,"37158",0.404
"37159",0,"37159",0.006
"37160",1,"37160",0.146
"37161",0,"37161",0.04
"37162",0,"37162",0.016
"37163",0,"37163",0.001
"37164",0,"37164",0.009
"37165",0,"37165",0.01
"37166",0,"37166",0.02
"37167",1,"37167",0.149
"37168",1,"37168",0.23
"37169",1,"37169",0.29
"37170",1,"37170",0.168
"37171",1,"37171",0.134
"37172",0,"37172",0.015
"37173",1,"37173",0.12
"37174",0,"37174",0.063
"37175",0,"37175",0.065
"37176",0,"37176",0.034
"37177",0,"37177",0.04
"37178",0,"37178",0.007
"37179",0,"37179",0.075
"37180",0,"37180",0.004
"37181",0,"37181",0.086
"37182",0,"37182",0.004
"37183",0,"37183",0.028
"37184",1,"37184",0.523
"37185",0,"37185",0.01
"37186",0,"37186",0.017
"37187",0,"37187",0.036
"37188",0,"37188",0.006
"37189",0,"37189",0.026
"37190",0,"37190",0.022
"37191",1,"37191",0.124
"37192",0,"37192",0.01
"37193",1,"37193",0.138
"37194",0,"37194",0.042
"37195",1,"37195",0.105
"37196",1,"37196",0.13
"37197",0,"37197",0.007
"37198",1,"37198",0.113
"37199",0,"37199",0.009
"37200",1,"37200",0.137
"37201",1,"37201",0.201
"37202",1,"37202",0.636
"37203",0,"37203",0.013
"37204",0,"37204",0.096
"37205",0,"37205",0.009
"37206",0,"37206",0.011
"37207",1,"37207",0.233
"37208",1,"37208",0.12
"37209",1,"37209",0.128
"37210",0,"37210",0.021
"37211",0,"37211",0.03
"37212",0,"37212",0.006
"37213",0,"37213",0.029
"37214",0,"37214",0.024
"37215",0,"37215",0.015
"37216",1,"37216",0.343
"37217",1,"37217",0.289
"37218",0,"37218",0.048
"37219",0,"37219",0.03
"37220",0,"37220",0.006
"37221",1,"37221",0.208
"37222",1,"37222",0.136
"37223",0,"37223",0.038
"37224",0,"37224",0.045
"37225",0,"37225",0.073
"37226",0,"37226",0.004
"37227",0,"37227",0.02
"37228",0,"37228",0.026
"37229",0,"37229",0.018
"37230",0,"37230",0.009
"37231",0,"37231",0.008
"37232",0,"37232",0.042
"37233",0,"37233",0.007
"37234",0,"37234",0.066
"37235",0,"37235",0.086
"37236",0,"37236",0.054
"37237",1,"37237",0.309
"37238",1,"37238",0.338
"37239",0,"37239",0.072
"37240",0,"37240",0.013
"37241",0,"37241",0.084
"37242",0,"37242",0.004
"37243",0,"37243",0.013
"37244",0,"37244",0.004
"37245",0,"37245",0.001
"37246",0,"37246",0.004
"37247",0,"37247",0.042
"37248",0,"37248",0.039
"37249",0,"37249",0.063
"37250",0,"37250",0.009
"37251",0,"37251",0.006
"37252",1,"37252",0.33
"37253",1,"37253",0.109
"37254",1,"37254",0.21
"37255",0,"37255",0.041
"37256",1,"37256",0.171
"37257",0,"37257",0.059
"37258",0,"37258",0.031
"37259",0,"37259",0.003
"37260",0,"37260",0.001
"37261",1,"37261",0.345
"37262",0,"37262",0.088
"37263",0,"37263",0.035
"37264",0,"37264",0.03
"37265",0,"37265",0.016
"37266",0,"37266",0.081
"37267",0,"37267",0.023
"37268",1,"37268",0.097
"37269",0,"37269",0.023
"37270",0,"37270",0.058
"37271",0,"37271",0.026
"37272",0,"37272",0.005
"37273",1,"37273",0.365
"37274",0,"37274",0.007
"37275",0,"37275",0.003
"37276",1,"37276",0.1
"37277",0,"37277",0.071
"37278",0,"37278",0.015
"37279",1,"37279",0.112
"37280",0,"37280",0.004
"37281",1,"37281",0.125
"37282",0,"37282",0.043
"37283",0,"37283",0.051
"37284",0,"37284",0
"37285",0,"37285",0.058
"37286",0,"37286",0.015
"37287",1,"37287",0.356
"37288",0,"37288",0.024
"37289",0,"37289",0.08
"37290",1,"37290",0.312
"37291",0,"37291",0.014
"37292",1,"37292",0.138
"37293",1,"37293",0.1
"37294",0,"37294",0.023
"37295",0,"37295",0.024
"37296",0,"37296",0.01
"37297",0,"37297",0.071
"37298",0,"37298",0.001
"37299",0,"37299",0.011
"37300",1,"37300",0.115
"37301",0,"37301",0.008
"37302",0,"37302",0.008
"37303",0,"37303",0.033
"37304",0,"37304",0.014
"37305",0,"37305",0.004
"37306",0,"37306",0.01
"37307",0,"37307",0.036
"37308",1,"37308",0.373
"37309",0,"37309",0.022
"37310",1,"37310",0.407
"37311",0,"37311",0.007
"37312",1,"37312",0.121
"37313",0,"37313",0.019
"37314",0,"37314",0.009
"37315",1,"37315",0.359
"37316",1,"37316",0.108
"37317",0,"37317",0.034
"37318",0,"37318",0.003
"37319",1,"37319",0.258
"37320",0,"37320",0.002
"37321",1,"37321",0.434
"37322",0,"37322",0.02
"37323",0,"37323",0.025
"37324",0,"37324",0.038
"37325",0,"37325",0.061
"37326",0,"37326",0.053
"37327",0,"37327",0.055
"37328",1,"37328",0.19
"37329",0,"37329",0.031
"37330",0,"37330",0.047
"37331",0,"37331",0.01
"37332",1,"37332",0.208
"37333",0,"37333",0.013
"37334",0,"37334",0.029
"37335",0,"37335",0.056
"37336",0,"37336",0.026
"37337",1,"37337",0.347
"37338",0,"37338",0.022
"37339",0,"37339",0.027
"37340",0,"37340",0.019
"37341",0,"37341",0.076
"37342",0,"37342",0.014
"37343",0,"37343",0.041
"37344",0,"37344",0.006
"37345",1,"37345",0.097
"37346",0,"37346",0.015
"37347",0,"37347",0.008
"37348",1,"37348",0.18
"37349",0,"37349",0.036
"37350",0,"37350",0.013
"37351",0,"37351",0.014
"37352",0,"37352",0.001
"37353",0,"37353",0.038
"37354",0,"37354",0.066
"37355",0,"37355",0.061
"37356",1,"37356",0.218
"37357",1,"37357",0.47
"37358",0,"37358",0.061
"37359",1,"37359",0.422
"37360",1,"37360",0.481
"37361",1,"37361",0.286
"37362",0,"37362",0.039
"37363",0,"37363",0.002
"37364",1,"37364",0.477
"37365",0,"37365",0.052
"37366",0,"37366",0.005
"37367",0,"37367",0.04
"37368",1,"37368",0.131
"37369",0,"37369",0.045
"37370",0,"37370",0.094
"37371",1,"37371",0.785
"37372",0,"37372",0.049
"37373",0,"37373",0.021
"37374",0,"37374",0.016
"37375",1,"37375",0.163
"37376",0,"37376",0.004
"37377",0,"37377",0.022
"37378",0,"37378",0
"37379",0,"37379",0.056
"37380",0,"37380",0.004
"37381",0,"37381",0.045
"37382",0,"37382",0.005
"37383",0,"37383",0.018
"37384",0,"37384",0.012
"37385",1,"37385",0.254
"37386",0,"37386",0.009
"37387",1,"37387",0.119
"37388",0,"37388",0.088
"37389",0,"37389",0.005
"37390",0,"37390",0.003
"37391",0,"37391",0.012
"37392",0,"37392",0.021
"37393",0,"37393",0.093
"37394",0,"37394",0.044
"37395",0,"37395",0.003
"37396",0,"37396",0.009
"37397",0,"37397",0.026
"37398",1,"37398",0.13
"37399",0,"37399",0.033
"37400",0,"37400",0.001
"37401",0,"37401",0.058
"37402",1,"37402",0.367
"37403",1,"37403",0.207
"37404",0,"37404",0.042
"37405",1,"37405",0.104
"37406",1,"37406",0.366
"37407",0,"37407",0.002
"37408",0,"37408",0.042
"37409",1,"37409",0.25
"37410",0,"37410",0.013
"37411",0,"37411",0.043
"37412",0,"37412",0.053
"37413",0,"37413",0.004
"37414",0,"37414",0.016
"37415",0,"37415",0.036
"37416",0,"37416",0.018
"37417",0,"37417",0.064
"37418",0,"37418",0.033
"37419",0,"37419",0.04
"37420",0,"37420",0.04
"37421",1,"37421",0.123
"37422",0,"37422",0.055
"37423",0,"37423",0.031
"37424",0,"37424",0.003
"37425",1,"37425",0.162
"37426",0,"37426",0.042
"37427",1,"37427",0.099
"37428",1,"37428",0.163
"37429",1,"37429",0.112
"37430",0,"37430",0.043
"37431",1,"37431",0.119
"37432",0,"37432",0.033
"37433",0,"37433",0.003
"37434",0,"37434",0.009
"37435",1,"37435",0.262
"37436",0,"37436",0.025
"37437",0,"37437",0.068
"37438",0,"37438",0.01
"37439",0,"37439",0.001
"37440",0,"37440",0.013
"37441",0,"37441",0.05
"37442",0,"37442",0.018
"37443",0,"37443",0.041
"37444",0,"37444",0.065
"37445",0,"37445",0.08
"37446",0,"37446",0.033
"37447",0,"37447",0.042
"37448",0,"37448",0.052
"37449",0,"37449",0.004
"37450",0,"37450",0.03
"37451",0,"37451",0.056
"37452",0,"37452",0.063
"37453",0,"37453",0.079
"37454",0,"37454",0.003
"37455",0,"37455",0.084
"37456",0,"37456",0.012
"37457",1,"37457",0.114
"37458",0,"37458",0.057
"37459",0,"37459",0.064
"37460",1,"37460",0.284
"37461",0,"37461",0.002
"37462",0,"37462",0.075
"37463",0,"37463",0.01
"37464",0,"37464",0.006
"37465",0,"37465",0.054
"37466",0,"37466",0.01
"37467",0,"37467",0.017
"37468",0,"37468",0.044
"37469",0,"37469",0.067
"37470",0,"37470",0.022
"37471",1,"37471",0.155
"37472",0,"37472",0.001
"37473",1,"37473",0.266
"37474",0,"37474",0.041
"37475",0,"37475",0.03
"37476",0,"37476",0.058
"37477",0,"37477",0.025
"37478",0,"37478",0.026
"37479",0,"37479",0.044
"37480",0,"37480",0.002
"37481",0,"37481",0.011
"37482",0,"37482",0.012
"37483",0,"37483",0.062
"37484",0,"37484",0.087
"37485",0,"37485",0.082
"37486",0,"37486",0.003
"37487",0,"37487",0.083
"37488",1,"37488",0.138
"37489",1,"37489",0.154
"37490",0,"37490",0.004
"37491",0,"37491",0.015
"37492",0,"37492",0.049
"37493",0,"37493",0.009
"37494",0,"37494",0.01
"37495",1,"37495",0.155
"37496",0,"37496",0.021
"37497",0,"37497",0.026
"37498",0,"37498",0.012
"37499",0,"37499",0.003
"37500",0,"37500",0.013
"37501",0,"37501",0.001
"37502",1,"37502",0.249
"37503",0,"37503",0.005
"37504",0,"37504",0.016
"37505",0,"37505",0.084
"37506",0,"37506",0.006
"37507",0,"37507",0.014
"37508",0,"37508",0.019
"37509",1,"37509",0.161
"37510",0,"37510",0.014
"37511",1,"37511",0.135
"37512",0,"37512",0.032
"37513",1,"37513",0.271
"37514",0,"37514",0.095
"37515",0,"37515",0.049
"37516",0,"37516",0.034
"37517",0,"37517",0.004
"37518",0,"37518",0.016
"37519",0,"37519",0.013
"37520",0,"37520",0.006
"37521",0,"37521",0.018
"37522",0,"37522",0.051
"37523",1,"37523",0.227
"37524",0,"37524",0.002
"37525",0,"37525",0.034
"37526",1,"37526",0.099
"37527",1,"37527",0.216
"37528",0,"37528",0.09
"37529",0,"37529",0.013
"37530",1,"37530",0.114
"37531",1,"37531",0.138
"37532",1,"37532",0.336
"37533",0,"37533",0.022
"37534",0,"37534",0.066
"37535",0,"37535",0.001
"37536",1,"37536",0.297
"37537",0,"37537",0.007
"37538",0,"37538",0.024
"37539",1,"37539",0.189
"37540",0,"37540",0.064
"37541",0,"37541",0.017
"37542",0,"37542",0.037
"37543",0,"37543",0.081
"37544",0,"37544",0.039
"37545",0,"37545",0.005
"37546",0,"37546",0.012
"37547",0,"37547",0.013
"37548",0,"37548",0.015
"37549",1,"37549",0.235
"37550",0,"37550",0.005
"37551",0,"37551",0.058
"37552",0,"37552",0.042
"37553",1,"37553",0.283
"37554",0,"37554",0.086
"37555",0,"37555",0.041
"37556",0,"37556",0.047
"37557",1,"37557",0.205
"37558",0,"37558",0.065
"37559",0,"37559",0.014
"37560",1,"37560",0.105
"37561",1,"37561",0.323
"37562",1,"37562",0.246
"37563",0,"37563",0.046
"37564",0,"37564",0.089
"37565",0,"37565",0.059
"37566",1,"37566",0.173
"37567",1,"37567",0.133
"37568",0,"37568",0.027
"37569",0,"37569",0.028
"37570",0,"37570",0.002
"37571",0,"37571",0.006
"37572",0,"37572",0.013
"37573",0,"37573",0.059
"37574",0,"37574",0.016
"37575",0,"37575",0.013
"37576",0,"37576",0.043
"37577",0,"37577",0.047
"37578",1,"37578",0.21
"37579",0,"37579",0.001
"37580",0,"37580",0.015
"37581",0,"37581",0.003
"37582",0,"37582",0.091
"37583",0,"37583",0.006
"37584",1,"37584",0.124
"37585",0,"37585",0.014
"37586",0,"37586",0.063
"37587",1,"37587",0.298
"37588",0,"37588",0.033
"37589",0,"37589",0.001
"37590",0,"37590",0.016
"37591",0,"37591",0.018
"37592",0,"37592",0.001
"37593",0,"37593",0.034
"37594",0,"37594",0.004
"37595",1,"37595",0.188
"37596",0,"37596",0.009
"37597",1,"37597",0.139
"37598",0,"37598",0.022
"37599",0,"37599",0.001
"37600",0,"37600",0.009
"37601",0,"37601",0.073
"37602",0,"37602",0.003
"37603",1,"37603",0.142
"37604",0,"37604",0.029
"37605",1,"37605",0.178
"37606",0,"37606",0.017
"37607",0,"37607",0.066
"37608",0,"37608",0.085
"37609",0,"37609",0.038
"37610",1,"37610",0.099
"37611",0,"37611",0.064
"37612",0,"37612",0.018
"37613",0,"37613",0.048
"37614",0,"37614",0.001
"37615",1,"37615",0.243
"37616",0,"37616",0.001
"37617",0,"37617",0.03
"37618",0,"37618",0.01
"37619",0,"37619",0.072
"37620",0,"37620",0.066
"37621",0,"37621",0.036
"37622",0,"37622",0.016
"37623",0,"37623",0.004
"37624",0,"37624",0.049
"37625",1,"37625",0.161
"37626",1,"37626",0.592
"37627",0,"37627",0.003
"37628",0,"37628",0.004
"37629",0,"37629",0.005
"37630",0,"37630",0.047
"37631",1,"37631",0.108
"37632",0,"37632",0.043
"37633",0,"37633",0.033
"37634",0,"37634",0.012
"37635",0,"37635",0.005
"37636",0,"37636",0.057
"37637",1,"37637",0.334
"37638",0,"37638",0.05
"37639",0,"37639",0.009
"37640",0,"37640",0.069
"37641",1,"37641",0.14
"37642",0,"37642",0.094
"37643",1,"37643",0.186
"37644",1,"37644",0.098
"37645",0,"37645",0.028
"37646",0,"37646",0.001
"37647",1,"37647",0.187
"37648",1,"37648",0.338
"37649",0,"37649",0.041
"37650",0,"37650",0.002
"37651",0,"37651",0.015
"37652",1,"37652",0.199
"37653",0,"37653",0.005
"37654",0,"37654",0.017
"37655",0,"37655",0.007
"37656",0,"37656",0
"37657",0,"37657",0.005
"37658",0,"37658",0.002
"37659",0,"37659",0.002
"37660",0,"37660",0.002
"37661",0,"37661",0.075
"37662",0,"37662",0.015
"37663",0,"37663",0.007
"37664",1,"37664",0.142
"37665",0,"37665",0.056
"37666",0,"37666",0.013
"37667",0,"37667",0.018
"37668",0,"37668",0.013
"37669",0,"37669",0.056
"37670",0,"37670",0.012
"37671",1,"37671",0.203
"37672",0,"37672",0.06
"37673",0,"37673",0.004
"37674",0,"37674",0.009
"37675",0,"37675",0.04
"37676",0,"37676",0.008
"37677",0,"37677",0.039
"37678",0,"37678",0.006
"37679",0,"37679",0.009
"37680",0,"37680",0.051
"37681",0,"37681",0.001
"37682",0,"37682",0.015
"37683",0,"37683",0.006
"37684",0,"37684",0.065
"37685",0,"37685",0.001
"37686",0,"37686",0.019
"37687",0,"37687",0.018
"37688",1,"37688",0.25
"37689",0,"37689",0.043
"37690",0,"37690",0.001
"37691",1,"37691",0.155
"37692",0,"37692",0.047
"37693",0,"37693",0.006
"37694",0,"37694",0.007
"37695",0,"37695",0.047
"37696",0,"37696",0.007
"37697",0,"37697",0.036
"37698",0,"37698",0.005
"37699",0,"37699",0.003
"37700",0,"37700",0.008
"37701",0,"37701",0.004
"37702",0,"37702",0.033
"37703",0,"37703",0.038
"37704",0,"37704",0.046
"37705",0,"37705",0
"37706",0,"37706",0.002
"37707",0,"37707",0.047
"37708",0,"37708",0.035
"37709",0,"37709",0
"37710",1,"37710",0.441
"37711",0,"37711",0.015
"37712",1,"37712",0.335
"37713",0,"37713",0.014
"37714",0,"37714",0.018
"37715",0,"37715",0.041
"37716",0,"37716",0.055
"37717",0,"37717",0.062
"37718",0,"37718",0.086
"37719",0,"37719",0.027
"37720",0,"37720",0.069
"37721",0,"37721",0.068
"37722",0,"37722",0.009
"37723",1,"37723",0.137
"37724",0,"37724",0.062
"37725",0,"37725",0.013
"37726",1,"37726",0.152
"37727",0,"37727",0.018
"37728",0,"37728",0.054
"37729",0,"37729",0.001
"37730",1,"37730",0.411
"37731",1,"37731",0.19
"37732",1,"37732",0.171
"37733",0,"37733",0.046
"37734",0,"37734",0.033
"37735",0,"37735",0.019
"37736",0,"37736",0.033
"37737",1,"37737",0.212
"37738",0,"37738",0.094
"37739",0,"37739",0.028
"37740",0,"37740",0.037
"37741",0,"37741",0.008
"37742",0,"37742",0.05
"37743",0,"37743",0.006
"37744",1,"37744",0.271
"37745",1,"37745",0.251
"37746",1,"37746",0.177
"37747",0,"37747",0.034
"37748",1,"37748",0.13
"37749",0,"37749",0.063
"37750",0,"37750",0.004
"37751",0,"37751",0.02
"37752",0,"37752",0.091
"37753",0,"37753",0.059
"37754",0,"37754",0.012
"37755",0,"37755",0.044
"37756",0,"37756",0.022
"37757",0,"37757",0.002
"37758",0,"37758",0.005
"37759",1,"37759",0.612
"37760",0,"37760",0.051
"37761",0,"37761",0.006
"37762",0,"37762",0.006
"37763",0,"37763",0.02
"37764",0,"37764",0.053
"37765",0,"37765",0.016
"37766",0,"37766",0.027
"37767",1,"37767",0.357
